global_id,camera_id,frame_idx,timestamp_iso,x1,y1,x2,y2,confidence
0,cam1,64,2025-11-13T03:45:31.982875+00:00,924,34,1008,182,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
0,cam1,64,2025-11-13T03:45:31.982875+00:00,924,34,1008,182,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
0,cam1,64,2025-11-13T03:45:31.982875+00:00,924,34,1008,182,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
2,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
1,cam1,64,2025-11-13T03:45:31.982875+00:00,924,34,1008,182,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
2,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
2,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
0,cam1,64,2025-11-13T03:45:31.982875+00:00,924,34,1008,182,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
2,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
2,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
1,cam1,64,2025-11-13T03:45:31.982875+00:00,924,34,1008,182,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
2,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
2,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
2,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
2,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
2,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
2,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
2,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
0,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,352,0,667,708,1.0
1,cam2,88,2025-11-13T03:45:34.836868+00:00,220,42,345,376,1.0
0,cam2,88,2025-11-13T03:45:34.836868+00:00,1075,36,1267,703,1.0
2,cam2,88,2025-11-13T03:45:34.836868+00:00,408,21,462,62,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,912,38,1039,354,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,222,29,365,396,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,91,72,345,605,1.0
2,cam1,148,2025-11-13T03:45:34.810934+00:00,223,29,318,189,1.0
1,cam1,148,2025-11-13T03:45:34.810934+00:00,849,42,960,303,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
0,cam0,216,2025-11-13T03:45:35.047231+00:00,263,0,424,302,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,577,0,746,286,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,873,73,1119,586,1.0
1,cam0,216,2025-11-13T03:45:35.047231+00:00,1121,90,1267,561,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,951,1,1263,547,1.0
0,cam3,0,2025-11-13T03:45:35.870108+00:00,855,1,1036,378,1.0
1,cam3,0,2025-11-13T03:45:35.870108+00:00,13,125,123,631,1.0
1,cam1,292,2025-11-13T03:45:39.624679+00:00,896,0,946,213,1.0
1,cam1,304,2025-11-13T03:45:39.995600+00:00,834,0,940,222,1.0
1,cam1,312,2025-11-13T03:45:40.228403+00:00,815,1,921,226,1.0
1,cam1,324,2025-11-13T03:45:40.643836+00:00,802,0,891,244,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,0,872,256,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,344,2025-11-13T03:45:41.328303+00:00,727,0,848,262,1.0
0,cam2,292,2025-11-13T03:45:41.622663+00:00,11,73,83,417,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,356,2025-11-13T03:45:41.717979+00:00,685,1,804,280,1.0
0,cam2,300,2025-11-13T03:45:41.835400+00:00,11,5,105,432,1.0
1,cam0,424,2025-11-13T03:45:41.990086+00:00,1156,235,1263,431,1.0
0,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
0,cam1,368,2025-11-13T03:45:42.123159+00:00,666,1,770,296,1.0
0,cam3,208,2025-11-13T03:45:42.180549+00:00,15,0,500,705,1.0
1,cam2,312,2025-11-13T03:45:42.249631+00:00,13,1,268,438,1.0
1,cam0,432,2025-11-13T03:45:42.248283+00:00,1021,5,1264,430,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,380,2025-11-13T03:45:42.527419+00:00,625,5,737,324,1.0
0,cam3,220,2025-11-13T03:45:42.560375+00:00,339,0,692,707,1.0
1,cam2,324,2025-11-13T03:45:42.639600+00:00,82,2,295,458,1.0
1,cam0,444,2025-11-13T03:45:42.638913+00:00,937,1,1176,399,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,388,2025-11-13T03:45:42.780277+00:00,589,5,718,327,1.0
0,cam3,228,2025-11-13T03:45:42.810808+00:00,442,0,768,709,1.0
1,cam2,332,2025-11-13T03:45:42.919163+00:00,133,1,353,488,1.0
1,cam0,456,2025-11-13T03:45:43.044230+00:00,823,0,1045,395,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,400,2025-11-13T03:45:43.181985+00:00,506,16,678,358,1.0
0,cam3,236,2025-11-13T03:45:43.092365+00:00,530,0,909,710,1.0
1,cam2,344,2025-11-13T03:45:43.321999+00:00,213,1,421,533,1.0
1,cam0,464,2025-11-13T03:45:43.324933+00:00,783,0,1004,390,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,408,2025-11-13T03:45:43.449292+00:00,488,11,610,362,1.0
0,cam3,248,2025-11-13T03:45:43.482413+00:00,701,0,1018,633,1.0
1,cam2,356,2025-11-13T03:45:43.729425+00:00,282,0,597,539,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
1,cam1,420,2025-11-13T03:45:43.837263+00:00,407,21,565,403,1.0
1,cam0,480,2025-11-13T03:45:43.840173+00:00,652,1,853,343,1.0
0,cam3,260,2025-11-13T03:45:43.886704+00:00,802,0,1072,616,1.0
1,cam2,364,2025-11-13T03:45:43.986883+00:00,340,0,678,584,1.0
1,cam1,332,2025-11-13T03:45:40.922208+00:00,783,1,872,255,1.0
